x_cm,y_cm,z_cm,bx_T,by_T,bz_T
   15.0000,    3.0000,  -22.9167, -0.41816588E-03,  0.16671973E-02,  0.75439123E-03
  -15.0000,   -3.0000,  -18.3333,  0.53514376E-02,  0.23224936E-01, -0.96542490E-02
  -15.0000,   -1.5000,  -18.3333,  0.28010167E-02,  0.25502511E-01, -0.50531679E-02
  -15.0000,    0.0000,  -18.3333,  0.00000000E+00,  0.26288294E-01, -0.00000000E+00
  -15.0000,    1.5000,  -18.3333, -0.28010167E-02,  0.25502511E-01,  0.50531679E-02
  -15.0000,    3.0000,  -18.3333, -0.53514376E-02,  0.23224936E-01,  0.96542490E-02
  -10.0000,   -3.0000,  -18.3333,  0.35566093E-02,  0.16751833E-01, -0.64162929E-02
  -10.0000,   -1.5000,  -18.3333,  0.18516639E-02,  0.18096899E-01, -0.33404900E-02
  -10.0000,    0.0000,  -18.3333,  0.00000000E+00,  0.18562797E-01, -0.00000000E+00
  -10.0000,    1.5000,  -18.3333, -0.18516639E-02,  0.18096899E-01,  0.33404900E-02
  -10.0000,    3.0000,  -18.3333, -0.35566093E-02,  0.16751833E-01,  0.64162929E-02
   -5.0000,   -3.0000,  -18.3333,  0.24843202E-02,  0.12248258E-01, -0.44818322E-02
   -5.0000,   -1.5000,  -18.3333,  0.12832720E-02,  0.13069493E-01, -0.23150839E-02
   -5.0000,    0.0000,  -18.3333,  0.00000000E+00,  0.13353548E-01, -0.00000000E+00
   -5.0000,    1.5000,  -18.3333, -0.12832720E-02,  0.13069493E-01,  0.23150839E-02
   -5.0000,    3.0000,  -18.3333, -0.24843202E-02,  0.12248258E-01,  0.44818322E-02
    0.0000,   -3.0000,  -18.3333,  0.18106857E-02,  0.89599431E-02, -0.32665635E-02
    0.0000,   -1.5000,  -18.3333,  0.92792534E-03,  0.94931501E-02, -0.16740216E-02
    0.0000,    0.0000,  -18.3333,  0.00000000E+00,  0.96766563E-02, -0.00000000E+00
    0.0000,    1.5000,  -18.3333, -0.92792534E-03,  0.94931501E-02,  0.16740216E-02
    0.0000,    3.0000,  -18.3333, -0.18106857E-02,  0.89599431E-02,  0.32665635E-02
    5.0000,   -3.0000,  -18.3333,  0.13540154E-02,  0.64806686E-02, -0.24427085E-02
    5.0000,   -1.5000,  -18.3333,  0.68947342E-03,  0.68570253E-02, -0.12438430E-02
    5.0000,    0.0000,  -18.3333,  0.00000000E+00,  0.69855059E-02, -0.00000000E+00
    5.0000,    1.5000,  -18.3333, -0.68947342E-03,  0.68570253E-02,  0.12438430E-02
    5.0000,    3.0000,  -18.3333, -0.13540154E-02,  0.64806686E-02,  0.24427085E-02
   10.0000,   -3.0000,  -18.3333,  0.10161803E-02,  0.45944515E-02, -0.18332378E-02
   10.0000,   -1.5000,  -18.3333,  0.51549886E-03,  0.48823683E-02, -0.92998456E-03
   10.0000,    0.0000,  -18.3333,  0.00000000E+00,  0.49797390E-02, -0.00000000E+00
   10.0000,    1.5000,  -18.3333, -0.51549886E-03,  0.48823683E-02,  0.92998456E-03
   10.0000,    3.0000,  -18.3333, -0.10161803E-02,  0.45944515E-02,  0.18332378E-02
   15.0000,   -3.0000,  -18.3333,  0.74923145E-03,  0.31813615E-02, -0.13516493E-02
   15.0000,   -1.5000,  -18.3333,  0.37986070E-03,  0.34118170E-02, -0.68528685E-03
   15.0000,    0.0000,  -18.3333,  0.00000000E+00,  0.34891680E-02, -0.00000000E+00
   15.0000,    1.5000,  -18.3333, -0.37986070E-03,  0.34118170E-02,  0.68528685E-03
   15.0000,    3.0000,  -18.3333, -0.74923145E-03,  0.31813615E-02,  0.13516493E-02
  -15.0000,   -3.0000,  -13.7500,  0.11524787E-01,  0.42516156E-01, -0.20791266E-01
  -15.0000,   -1.5000,  -13.7500,  0.59770464E-02,  0.47838911E-01, -0.10782877E-01
  -15.0000,    0.0000,  -13.7500,  0.00000000E+00,  0.49614949E-01, -0.00000000E+00
  -15.0000,    1.5000,  -13.7500, -0.59770464E-02,  0.47838911E-01,  0.10782877E-01
  -15.0000,    3.0000,  -13.7500, -0.11524787E-01,  0.42516156E-01,  0.20791266E-01
  -10.0000,   -3.0000,  -13.7500,  0.71695098E-02,  0.29148710E-01, -0.12934138E-01
  -10.0000,   -1.5000,  -13.7500,  0.37533218E-02,  0.32373082E-01, -0.67711717E-02
  -10.0000,    0.0000,  -13.7500,  0.00000000E+00,  0.33476926E-01, -0.00000000E+00
  -10.0000,    1.5000,  -13.7500, -0.37533218E-02,  0.32373082E-01,  0.67711717E-02
  -10.0000,    3.0000,  -13.7500, -0.71695098E-02,  0.29148710E-01,  0.12934138E-01
   -5.0000,   -3.0000,  -13.7500,  0.46193973E-02,  0.20691526E-01, -0.83336133E-02
   -5.0000,   -1.5000,  -13.7500,  0.24146001E-02,  0.22585634E-01, -0.43560540E-02
   -5.0000,    0.0000,  -13.7500,  0.00000000E+00,  0.23240565E-01, -0.00000000E+00
   -5.0000,    1.5000,  -13.7500, -0.24146001E-02,  0.22585634E-01,  0.43560540E-02
   -5.0000,    3.0000,  -13.7500, -0.46193973E-02,  0.20691526E-01,  0.83336133E-02
    0.0000,   -3.0000,  -13.7500,  0.31238382E-02,  0.15017425E-01, -0.56355534E-02
    0.0000,   -1.5000,  -13.7500,  0.16221467E-02,  0.16145359E-01, -0.29264300E-02
    0.0000,    0.0000,  -13.7500,  0.00000000E+00,  0.16536039E-01, -0.00000000E+00
    0.0000,    1.5000,  -13.7500, -0.16221467E-02,  0.16145359E-01,  0.29264300E-02
    0.0000,    3.0000,  -13.7500, -0.31238382E-02,  0.15017425E-01,  0.56355534E-02
    5.0000,   -3.0000,  -13.7500,  0.22174155E-02,  0.10997999E-01, -0.40003235E-02
    5.0000,   -1.5000,  -13.7500,  0.11421659E-02,  0.11699265E-01, -0.20605219E-02
    5.0000,    0.0000,  -13.7500,  0.00000000E+00,  0.11941496E-01, -0.00000000E+00
    5.0000,    1.5000,  -13.7500, -0.11421659E-02,  0.11699265E-01,  0.20605219E-02
    5.0000,    3.0000,  -13.7500, -0.22174155E-02,  0.10997999E-01,  0.40003235E-02
   10.0000,   -3.0000,  -13.7500,  0.16343215E-02,  0.80236711E-02, -0.29483940E-02
   10.0000,   -1.5000,  -13.7500,  0.83549241E-03,  0.84915673E-02, -0.15072682E-02
   10.0000,    0.0000,  -13.7500,  0.00000000E+00,  0.86521938E-02, -0.00000000E+00
   10.0000,    1.5000,  -13.7500, -0.83549241E-03,  0.84915673E-02,  0.15072682E-02
   10.0000,    3.0000,  -13.7500, -0.16343215E-02,  0.80236711E-02,  0.29483940E-02
   15.0000,   -3.0000,  -13.7500,  0.12268226E-02,  0.57677693E-02, -0.22132466E-02
   15.0000,   -1.5000,  -13.7500,  0.62368041E-03,  0.61080892E-02, -0.11251492E-02
   15.0000,    0.0000,  -13.7500,  0.00000000E+00,  0.62238900E-02, -0.00000000E+00
   15.0000,    1.5000,  -13.7500, -0.62368041E-03,  0.61080892E-02,  0.11251492E-02
   15.0000,    3.0000,  -13.7500, -0.12268226E-02,  0.57677693E-02,  0.22132466E-02
  -15.0000,   -3.0000,   -9.1667,  0.24264178E-01,  0.87689534E-01, -0.43773736E-01
  -15.0000,   -1.5000,   -9.1667,  0.11948544E-01,  0.95752817E-01, -0.21555745E-01
  -15.0000,    0.0000,   -9.1667,  0.00000000E+00,  0.98200919E-01, -0.00000000E+00
  -15.0000,    1.5000,   -9.1667, -0.11948544E-01,  0.95752817E-01,  0.21555745E-01
  -15.0000,    3.0000,   -9.1667, -0.24264178E-01,  0.87689534E-01,  0.43773736E-01
  -10.0000,   -3.0000,   -9.1667,  0.15767988E-01,  0.55748006E-01, -0.28446203E-01
  -10.0000,   -1.5000,   -9.1667,  0.80543370E-02,  0.62700468E-01, -0.14530409E-01
  -10.0000,    0.0000,   -9.1667,  0.00000000E+00,  0.64953291E-01, -0.00000000E+00
  -10.0000,    1.5000,   -9.1667, -0.80543370E-02,  0.62700468E-01,  0.14530409E-01
  -10.0000,    3.0000,   -9.1667, -0.15767988E-01,  0.55748006E-01,  0.28446203E-01
   -5.0000,   -3.0000,   -9.1667,  0.97545164E-02,  0.37132106E-01, -0.17597613E-01
   -5.0000,   -1.5000,   -9.1667,  0.50839421E-02,  0.41641969E-01, -0.91716743E-02
   -5.0000,    0.0000,   -9.1667,  0.00000000E+00,  0.43163773E-01, -0.00000000E+00
   -5.0000,    1.5000,   -9.1667, -0.50839421E-02,  0.41641969E-01,  0.91716743E-02
   -5.0000,    3.0000,   -9.1667, -0.97545164E-02,  0.37132106E-01,  0.17597613E-01
    0.0000,   -3.0000,   -9.1667,  0.61266166E-02,  0.25801402E-01, -0.11052709E-01
    0.0000,   -1.5000,   -9.1667,  0.32084914E-02,  0.28484901E-01, -0.57882717E-02
    0.0000,    0.0000,   -9.1667,  0.00000000E+00,  0.29407982E-01, -0.00000000E+00
    0.0000,    1.5000,   -9.1667, -0.32084914E-02,  0.28484901E-01,  0.57882717E-02
    0.0000,    3.0000,   -9.1667, -0.61266166E-02,  0.25801402E-01,  0.11052709E-01
    5.0000,   -3.0000,   -9.1667,  0.40111234E-02,  0.18483647E-01, -0.72362582E-02
    5.0000,   -1.5000,   -9.1667,  0.20926074E-02,  0.20061591E-01, -0.37751638E-02
    5.0000,    0.0000,   -9.1667,  0.00000000E+00,  0.20607887E-01, -0.00000000E+00
    5.0000,    1.5000,   -9.1667, -0.20926074E-02,  0.20061591E-01,  0.37751638E-02
    5.0000,    3.0000,   -9.1667, -0.40111234E-02,  0.18483647E-01,  0.72362582E-02
   10.0000,   -3.0000,   -9.1667,  0.27599962E-02,  0.13477124E-01, -0.49791649E-02
   10.0000,   -1.5000,   -9.1667,  0.14292612E-02,  0.14427870E-01, -0.25784555E-02
   10.0000,    0.0000,   -9.1667,  0.00000000E+00,  0.14757001E-01, -0.00000000E+00
   10.0000,    1.5000,   -9.1667, -0.14292612E-02,  0.14427870E-01,  0.25784555E-02
   10.0000,    3.0000,   -9.1667, -0.27599962E-02,  0.13477124E-01,  0.49791649E-02
   15.0000,   -3.0000,   -9.1667,  0.19882863E-02,  0.98706840E-02, -0.35869635E-02
   15.0000,   -1.5000,   -9.1667,  0.10213235E-02,  0.10474651E-01, -0.18425164E-02
   15.0000,    0.0000,   -9.1667,  0.00000000E+00,  0.10682905E-01, -0.00000000E+00
   15.0000,    1.5000,   -9.1667, -0.10213235E-02,  0.10474651E-01,  0.18425164E-02
   15.0000,    3.0000,   -9.1667, -0.19882863E-02,  0.98706840E-02,  0.35869635E-02
  -15.0000,   -3.0000,   -4.5833,  0.31116510E-01,  0.18027291E+00, -0.56135671E-01
  -15.0000,   -1.5000,   -4.5833,  0.14709247E-01,  0.17635207E+00, -0.26536183E-01
  -15.0000,    0.0000,   -4.5833,  0.00000000E+00,  0.17514291E+00, -0.00000000E+00
  -15.0000,    1.5000,   -4.5833, -0.14709247E-01,  0.17635207E+00,  0.26536183E-01
  -15.0000,    3.0000,   -4.5833, -0.31116510E-01,  0.18027291E+00,  0.56135671E-01
  -10.0000,   -3.0000,   -4.5833,  0.29542733E-01,  0.11922163E+00, -0.53296501E-01
  -10.0000,   -1.5000,   -4.5833,  0.14186130E-01,  0.12491519E+00, -0.25592456E-01
  -10.0000,    0.0000,   -4.5833,  0.00000000E+00,  0.12654762E+00, -0.00000000E+00
  -10.0000,    1.5000,   -4.5833, -0.14186130E-01,  0.12491519E+00,  0.25592456E-01
  -10.0000,    3.0000,   -4.5833, -0.29542733E-01,  0.11922163E+00,  0.53296501E-01
   -5.0000,   -3.0000,   -4.5833,  0.21154095E-01,  0.74623268E-01, -0.38162997E-01
   -5.0000,   -1.5000,   -4.5833,  0.10563277E-01,  0.82722664E-01, -0.19056657E-01
   -5.0000,    0.0000,   -4.5833,  0.00000000E+00,  0.85244059E-01, -0.00000000E+00
   -5.0000,    1.5000,   -4.5833, -0.10563277E-01,  0.82722664E-01,  0.19056657E-01
   -5.0000,    3.0000,   -4.5833, -0.21154095E-01,  0.74623268E-01,  0.38162997E-01
    0.0000,   -3.0000,   -4.5833,  0.13367697E-01,  0.48169123E-01, -0.24115963E-01
    0.0000,   -1.5000,   -4.5833,  0.68903140E-02,  0.54261625E-01, -0.12430456E-01
    0.0000,    0.0000,   -4.5833,  0.00000000E+00,  0.56269429E-01, -0.00000000E+00
    0.0000,    1.5000,   -4.5833, -0.68903140E-02,  0.54261625E-01,  0.12430456E-01
    0.0000,    3.0000,   -4.5833, -0.13367697E-01,  0.48169123E-01,  0.24115963E-01
    5.0000,   -3.0000,   -4.5833,  0.82738113E-02,  0.32595943E-01, -0.14926351E-01
    5.0000,   -1.5000,   -4.5833,  0.43254193E-02,  0.36381177E-01, -0.78032629E-02
    5.0000,    0.0000,   -4.5833,  0.00000000E+00,  0.37669541E-01, -0.00000000E+00
    5.0000,    1.5000,   -4.5833, -0.43254193E-02,  0.36381177E-01,  0.78032629E-02
    5.0000,    3.0000,   -4.5833, -0.82738113E-02,  0.32595943E-01,  0.14926351E-01
   10.0000,   -3.0000,   -4.5833,  0.52623020E-02,  0.22922353E-01, -0.94934441E-02
   10.0000,   -1.5000,   -4.5833,  0.27540422E-02,  0.25153181E-01, -0.49684237E-02
   10.0000,    0.0000,   -4.5833,  0.00000000E+00,  0.25923069E-01, -0.00000000E+00
   10.0000,    1.5000,   -4.5833, -0.27540422E-02,  0.25153181E-01,  0.49684237E-02
   10.0000,    3.0000,   -4.5833, -0.52623020E-02,  0.22922353E-01,  0.94934441E-02
   15.0000,   -3.0000,   -4.5833,  0.35041354E-02,  0.16546404E-01, -0.63216276E-02
   15.0000,   -1.5000,   -4.5833,  0.18238363E-02,  0.17864860E-01, -0.32902878E-02
   15.0000,    0.0000,   -4.5833,  0.00000000E+00,  0.18321553E-01, -0.00000000E+00
   15.0000,    1.5000,   -4.5833, -0.18238363E-02,  0.17864860E-01,  0.32902878E-02
   15.0000,    3.0000,   -4.5833, -0.35041354E-02,  0.16546404E-01,  0.63216276E-02
  -15.0000,   -3.0000,    0.0000,  0.14068209E-01,  0.25087763E+00, -0.25379722E-01
  -15.0000,   -1.5000,    0.0000,  0.72482787E-02,  0.24065729E+00, -0.13076241E-01
  -15.0000,    0.0000,    0.0000,  0.00000000E+00,  0.23745708E+00, -0.00000000E+00
  -15.0000,    1.5000,    0.0000, -0.72482787E-02,  0.24065729E+00,  0.13076241E-01
  -15.0000,    3.0000,    0.0000, -0.14068209E-01,  0.25087763E+00,  0.25379722E-01
  -10.0000,   -3.0000,    0.0000,  0.25967468E-01,  0.21712420E+00, -0.46846552E-01
  -10.0000,   -1.5000,    0.0000,  0.12483218E-01,  0.20747413E+00, -0.22520322E-01
  -10.0000,    0.0000,    0.0000,  0.00000000E+00,  0.20459141E+00, -0.00000000E+00
  -10.0000,    1.5000,    0.0000, -0.12483218E-01,  0.20747413E+00,  0.22520322E-01
  -10.0000,    3.0000,    0.0000, -0.25967468E-01,  0.21712420E+00,  0.46846552E-01
   -5.0000,   -3.0000,    0.0000,  0.31861767E-01,  0.15845803E+00, -0.57480150E-01
   -5.0000,   -1.5000,    0.0000,  0.15070199E-01,  0.15833402E+00, -0.27187359E-01
   -5.0000,    0.0000,    0.0000,  0.00000000E+00,  0.15822272E+00, -0.00000000E+00
   -5.0000,    1.5000,    0.0000, -0.15070199E-01,  0.15833402E+00,  0.27187359E-01
   -5.0000,    3.0000,    0.0000, -0.31861767E-01,  0.15845803E+00,  0.57480150E-01
    0.0000,   -3.0000,    0.0000,  0.26940719E-01,  0.10138012E+00, -0.48602344E-01
    0.0000,   -1.5000,    0.0000,  0.13102773E-01,  0.10876423E+00, -0.23638028E-01
    0.0000,    0.0000,    0.0000,  0.00000000E+00,  0.11095196E+00, -0.00000000E+00
    0.0000,    1.5000,    0.0000, -0.13102773E-01,  0.10876423E+00,  0.23638028E-01
    0.0000,    3.0000,    0.0000, -0.26940719E-01,  0.10138012E+00,  0.48602344E-01
    5.0000,   -3.0000,    0.0000,  0.18179216E-01,  0.63784833E-01, -0.32796173E-01
    5.0000,   -1.5000,    0.0000,  0.91949339E-02,  0.71403938E-01, -0.16588100E-01
    5.0000,    0.0000,    0.0000,  0.00000000E+00,  0.73829765E-01, -0.00000000E+00
    5.0000,    1.5000,    0.0000, -0.91949339E-02,  0.71403938E-01,  0.16588100E-01
    5.0000,    3.0000,    0.0000, -0.18179216E-01,  0.63784833E-01,  0.32796173E-01
   10.0000,   -3.0000,    0.0000,  0.11310466E-01,  0.41863631E-01, -0.20404621E-01
   10.0000,   -1.5000,    0.0000,  0.58697399E-02,  0.47091517E-01, -0.10589291E-01
   10.0000,    0.0000,    0.0000,  0.00000000E+00,  0.48838347E-01, -0.00000000E+00
   10.0000,    1.5000,    0.0000, -0.58697399E-02,  0.47091517E-01,  0.10589291E-01
   10.0000,    3.0000,    0.0000, -0.11310466E-01,  0.41863631E-01,  0.20404621E-01
   15.0000,   -3.0000,    0.0000,  0.70424688E-02,  0.28746618E-01, -0.12704950E-01
   15.0000,   -1.5000,    0.0000,  0.36871784E-02,  0.31905588E-01, -0.66518459E-02
   15.0000,    0.0000,    0.0000,  0.00000000E+00,  0.32987716E-01, -0.00000000E+00
   15.0000,    1.5000,    0.0000, -0.36871784E-02,  0.31905588E-01,  0.66518459E-02
   15.0000,    3.0000,    0.0000, -0.70424688E-02,  0.28746618E-01,  0.12704950E-01
  -15.0000,   -3.0000,    4.5833,  0.27047264E-02,  0.26417515E+00, -0.48794557E-02
  -15.0000,   -1.5000,    4.5833,  0.16502839E-02,  0.26104526E+00, -0.29771910E-02
  -15.0000,    0.0000,    4.5833,  0.00000000E+00,  0.25992682E+00, -0.00000000E+00
  -15.0000,    1.5000,    4.5833, -0.16502839E-02,  0.26104526E+00,  0.29771910E-02
  -15.0000,    3.0000,    4.5833, -0.27047264E-02,  0.26417515E+00,  0.48794557E-02
  -10.0000,   -3.0000,    4.5833,  0.78754317E-02,  0.25976971E+00, -0.14207655E-01
  -10.0000,   -1.5000,    4.5833,  0.43264763E-02,  0.25252390E+00, -0.78051699E-02
  -10.0000,    0.0000,    4.5833,  0.00000000E+00,  0.25013542E+00, -0.00000000E+00
  -10.0000,    1.5000,    4.5833, -0.43264763E-02,  0.25252390E+00,  0.78051699E-02
  -10.0000,    3.0000,    4.5833, -0.78754317E-02,  0.25976971E+00,  0.14207655E-01
   -5.0000,   -3.0000,    4.5833,  0.18146536E-01,  0.24247210E+00, -0.32737218E-01
   -5.0000,   -1.5000,    4.5833,  0.90814173E-02,  0.23139362E+00, -0.16383310E-01
   -5.0000,    0.0000,    4.5833,  0.00000000E+00,  0.22800223E+00, -0.00000000E+00
   -5.0000,    1.5000,    4.5833, -0.90814173E-02,  0.23139362E+00,  0.16383310E-01
   -5.0000,    3.0000,    4.5833, -0.18146536E-01,  0.24247210E+00,  0.32737218E-01
    0.0000,   -3.0000,    4.5833,  0.29232919E-01,  0.19870178E+00, -0.52737582E-01
    0.0000,   -1.5000,    4.5833,  0.13886373E-01,  0.19167311E+00, -0.25051679E-01
    0.0000,    0.0000,    4.5833,  0.00000000E+00,  0.18956579E+00, -0.00000000E+00
    0.0000,    1.5000,    4.5833, -0.13886373E-01,  0.19167311E+00,  0.25051679E-01
    0.0000,    3.0000,    4.5833, -0.29232919E-01,  0.19870178E+00,  0.52737582E-01
    5.0000,   -3.0000,    4.5833,  0.31165287E-01,  0.13698454E+00, -0.56223667E-01
    5.0000,   -1.5000,    4.5833,  0.14831144E-01,  0.14031177E+00, -0.26756093E-01
    5.0000,    0.0000,    4.5833,  0.00000000E+00,  0.14121857E+00, -0.00000000E+00
    5.0000,    1.5000,    4.5833, -0.14831144E-01,  0.14031177E+00,  0.26756093E-01
    5.0000,    3.0000,    4.5833, -0.31165287E-01,  0.13698454E+00,  0.56223667E-01
   10.0000,   -3.0000,    4.5833,  0.23915148E-01,  0.86102091E-01, -0.43144069E-01
   10.0000,   -1.5000,    4.5833,  0.11795396E-01,  0.94203549E-01, -0.21279458E-01
   10.0000,    0.0000,    4.5833,  0.00000000E+00,  0.96670460E-01, -0.00000000E+00
   10.0000,    1.5000,    4.5833, -0.11795396E-01,  0.94203549E-01,  0.21279458E-01
   10.0000,    3.0000,    4.5833, -0.23915148E-01,  0.86102091E-01,  0.43144069E-01
   15.0000,   -3.0000,    4.5833,  0.15481409E-01,  0.54824903E-01, -0.27929200E-01
   15.0000,   -1.5000,    4.5833,  0.79168695E-02,  0.61684206E-01, -0.14282411E-01
   15.0000,    0.0000,    4.5833,  0.00000000E+00,  0.63911406E-01, -0.00000000E+00
   15.0000,    1.5000,    4.5833, -0.79168695E-02,  0.61684206E-01,  0.14282411E-01
   15.0000,    3.0000,    4.5833, -0.15481409E-01,  0.54824903E-01,  0.27929200E-01
  -15.0000,   -3.0000,    9.1667,  0.35739650E-03,  0.26514566E+00, -0.64476035E-03
  -15.0000,   -1.5000,    9.1667,  0.25286183E-03,  0.26463643E+00, -0.45617482E-03
  -15.0000,    0.0000,    9.1667,  0.00000000E+00,  0.26443453E+00, -0.00000000E+00
  -15.0000,    1.5000,    9.1667, -0.25286183E-03,  0.26463643E+00,  0.45617482E-03
  -15.0000,    3.0000,    9.1667, -0.35739650E-03,  0.26514566E+00,  0.64476035E-03
  -10.0000,   -3.0000,    9.1667,  0.12465398E-02,  0.26488248E+00, -0.22488174E-02
  -10.0000,   -1.5000,    9.1667,  0.81115804E-03,  0.26328572E+00, -0.14633678E-02
  -10.0000,    0.0000,    9.1667,  0.00000000E+00,  0.26268816E+00, -0.00000000E+00
  -10.0000,    1.5000,    9.1667, -0.81115804E-03,  0.26328572E+00,  0.14633678E-02
  -10.0000,    3.0000,    9.1667, -0.12465398E-02,  0.26488248E+00,  0.22488174E-02
   -5.0000,   -3.0000,    9.1667,  0.39919892E-02,  0.26333618E+00, -0.72017392E-02
   -5.0000,   -1.5000,    9.1667,  0.23494625E-02,  0.25901610E+00, -0.42385425E-02
   -5.0000,    0.0000,    9.1667,  0.00000000E+00,  0.25751344E+00, -0.00000000E+00
   -5.0000,    1.5000,    9.1667, -0.23494625E-02,  0.25901610E+00,  0.42385425E-02
   -5.0000,    3.0000,    9.1667, -0.39919892E-02,  0.26333618E+00,  0.72017392E-02
    0.0000,   -3.0000,    9.1667,  0.10866937E-01,  0.25599150E+00, -0.19604473E-01
    0.0000,   -1.5000,    9.1667,  0.57639518E-02,  0.24706223E+00, -0.10398444E-01
    0.0000,    0.0000,    9.1667,  0.00000000E+00,  0.24420047E+00, -0.00000000E+00
    0.0000,    1.5000,    9.1667, -0.57639518E-02,  0.24706223E+00,  0.10398444E-01
    0.0000,    3.0000,    9.1667, -0.10866937E-01,  0.25599150E+00,  0.19604473E-01
    5.0000,   -3.0000,    9.1667,  0.22409848E-01,  0.23066832E+00, -0.40428435E-01
    5.0000,   -1.5000,    9.1667,  0.10948971E-01,  0.21976693E+00, -0.19752467E-01
    5.0000,    0.0000,    9.1667,  0.00000000E+00,  0.21648506E+00, -0.00000000E+00
    5.0000,    1.5000,    9.1667, -0.10948971E-01,  0.21976693E+00,  0.19752467E-01
    5.0000,    3.0000,    9.1667, -0.22409848E-01,  0.23066832E+00,  0.40428435E-01
   10.0000,   -3.0000,    9.1667,  0.31274788E-01,  0.17785435E+00, -0.56421212E-01
   10.0000,   -1.5000,    9.1667,  0.14780457E-01,  0.17435596E+00, -0.26664650E-01
   10.0000,    0.0000,    9.1667,  0.00000000E+00,  0.17326852E+00, -0.00000000E+00
   10.0000,    1.5000,    9.1667, -0.14780457E-01,  0.17435596E+00,  0.26664650E-01
   10.0000,    3.0000,    9.1667, -0.31274788E-01,  0.17785435E+00,  0.56421212E-01
   15.0000,   -3.0000,    9.1667,  0.29284489E-01,  0.11709631E+00, -0.52830616E-01
   15.0000,   -1.5000,    9.1667,  0.14080706E-01,  0.12303195E+00, -0.25402266E-01
   15.0000,    0.0000,    9.1667,  0.00000000E+00,  0.12474102E+00, -0.00000000E+00
   15.0000,    1.5000,    9.1667, -0.14080706E-01,  0.12303195E+00,  0.25402266E-01
   15.0000,    3.0000,    9.1667, -0.29284489E-01,  0.11709631E+00,  0.52830616E-01
  -15.0000,   -3.0000,   13.7500,  0.43866590E-04,  0.26519227E+00, -0.79137423E-04
  -15.0000,   -1.5000,   13.7500,  0.33393151E-04,  0.26512651E+00, -0.60242840E-04
  -15.0000,    0.0000,   13.7500,  0.00000000E+00,  0.26509881E+00, -0.00000000E+00
  -15.0000,    1.5000,   13.7500, -0.33393151E-04,  0.26512651E+00,  0.60242840E-04
  -15.0000,    3.0000,   13.7500, -0.43866590E-04,  0.26519227E+00,  0.79137423E-04
  -10.0000,   -3.0000,   13.7500,  0.15511173E-03,  0.26517872E+00, -0.27982897E-03
  -10.0000,   -1.5000,   13.7500,  0.11431170E-03,  0.26494873E+00, -0.20622376E-03
  -10.0000,    0.0000,   13.7500,  0.00000000E+00,  0.26485482E+00, -0.00000000E+00
  -10.0000,    1.5000,   13.7500, -0.11431170E-03,  0.26494873E+00,  0.20622376E-03
  -10.0000,    3.0000,   13.7500, -0.15511173E-03,  0.26517872E+00,  0.27982897E-03
   -5.0000,   -3.0000,   13.7500,  0.55410988E-03,  0.26510227E+00, -0.99964068E-03
   -5.0000,   -1.5000,   13.7500,  0.38179520E-03,  0.26433662E+00, -0.68877678E-03
   -5.0000,    0.0000,   13.7500,  0.00000000E+00,  0.26403855E+00, -0.00000000E+00
   -5.0000,    1.5000,   13.7500, -0.38179520E-03,  0.26433662E+00,  0.68877678E-03
   -5.0000,    3.0000,   13.7500, -0.55410988E-03,  0.26510227E+00,  0.99964068E-03
    0.0000,   -3.0000,   13.7500,  0.18895421E-02,  0.26460610E+00, -0.34088241E-02
    0.0000,   -1.5000,   13.7500,  0.11892139E-02,  0.26230426E+00, -0.21453987E-02
    0.0000,    0.0000,   13.7500,  0.00000000E+00,  0.26146296E+00, -0.00000000E+00
    0.0000,    1.5000,   13.7500, -0.11892139E-02,  0.26230426E+00,  0.21453987E-02
    0.0000,    3.0000,   13.7500, -0.18895421E-02,  0.26460610E+00,  0.34088241E-02
    5.0000,   -3.0000,   13.7500,  0.57805848E-02,  0.26188058E+00, -0.10428451E-01
    5.0000,   -1.5000,   13.7500,  0.32798229E-02,  0.25610058E+00, -0.59169571E-02
    5.0000,    0.0000,   13.7500,  0.00000000E+00,  0.25414609E+00, -0.00000000E+00
    5.0000,    1.5000,   13.7500, -0.32798229E-02,  0.25610058E+00,  0.59169571E-02
    5.0000,    3.0000,   13.7500, -0.57805848E-02,  0.26188058E+00,  0.10428451E-01
   10.0000,   -3.0000,   13.7500,  0.14505070E-01,  0.25008572E+00, -0.26167839E-01
   10.0000,   -1.5000,   13.7500,  0.74473968E-02,  0.23973030E+00, -0.13435460E-01
   10.0000,    0.0000,   13.7500,  0.00000000E+00,  0.23649674E+00, -0.00000000E+00
   10.0000,    1.5000,   13.7500, -0.74473968E-02,  0.23973030E+00,  0.13435460E-01
   10.0000,    3.0000,   13.7500, -0.14505070E-01,  0.25008572E+00,  0.26167839E-01
   15.0000,   -3.0000,   13.7500,  0.26381861E-01,  0.21521251E+00, -0.47594138E-01
   15.0000,   -1.5000,   13.7500,  0.12661152E-01,  0.20579629E+00, -0.22841322E-01
   15.0000,    0.0000,   13.7500,  0.00000000E+00,  0.20298445E+00, -0.00000000E+00
   15.0000,    1.5000,   13.7500, -0.12661152E-01,  0.20579629E+00,  0.22841322E-01
   15.0000,    3.0000,   13.7500, -0.26381861E-01,  0.21521251E+00,  0.47594138E-01
  -15.0000,   -3.0000,   18.3333,  0.63278710E-05,  0.26519954E+00, -0.11415781E-04
  -15.0000,   -1.5000,   18.3333,  0.46358897E-05,  0.26519105E+00, -0.83633665E-05
