x_cm,y_cm,z_cm,bx_T,by_T,bz_T
  -30.0000,    3.0000,  -55.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -20.0000,   -3.0000,  -55.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -20.0000,   -1.5000,  -55.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -20.0000,    0.0000,  -55.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -20.0000,    1.5000,  -55.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -20.0000,    3.0000,  -55.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -10.0000,   -3.0000,  -55.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -10.0000,   -1.5000,  -55.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -10.0000,    0.0000,  -55.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -10.0000,    1.5000,  -55.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -10.0000,    3.0000,  -55.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    0.0000,   -3.0000,  -55.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    0.0000,   -1.5000,  -55.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    0.0000,    0.0000,  -55.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    0.0000,    1.5000,  -55.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    0.0000,    3.0000,  -55.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   10.0000,   -3.0000,  -55.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   10.0000,   -1.5000,  -55.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   10.0000,    0.0000,  -55.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   10.0000,    1.5000,  -55.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   10.0000,    3.0000,  -55.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   20.0000,   -3.0000,  -55.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   20.0000,   -1.5000,  -55.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   20.0000,    0.0000,  -55.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   20.0000,    1.5000,  -55.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   20.0000,    3.0000,  -55.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   30.0000,   -3.0000,  -55.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   30.0000,   -1.5000,  -55.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   30.0000,    0.0000,  -55.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   30.0000,    1.5000,  -55.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   30.0000,    3.0000,  -55.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -30.0000,   -3.0000,  -50.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -30.0000,   -1.5000,  -50.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -30.0000,    0.0000,  -50.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -30.0000,    1.5000,  -50.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -30.0000,    3.0000,  -50.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -20.0000,   -3.0000,  -50.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -20.0000,   -1.5000,  -50.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -20.0000,    0.0000,  -50.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -20.0000,    1.5000,  -50.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -20.0000,    3.0000,  -50.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -10.0000,   -3.0000,  -50.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -10.0000,   -1.5000,  -50.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -10.0000,    0.0000,  -50.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -10.0000,    1.5000,  -50.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -10.0000,    3.0000,  -50.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    0.0000,   -3.0000,  -50.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    0.0000,   -1.5000,  -50.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    0.0000,    0.0000,  -50.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    0.0000,    1.5000,  -50.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    0.0000,    3.0000,  -50.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   10.0000,   -3.0000,  -50.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   10.0000,   -1.5000,  -50.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   10.0000,    0.0000,  -50.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   10.0000,    1.5000,  -50.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   10.0000,    3.0000,  -50.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   20.0000,   -3.0000,  -50.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   20.0000,   -1.5000,  -50.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   20.0000,    0.0000,  -50.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   20.0000,    1.5000,  -50.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   20.0000,    3.0000,  -50.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   30.0000,   -3.0000,  -50.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   30.0000,   -1.5000,  -50.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   30.0000,    0.0000,  -50.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   30.0000,    1.5000,  -50.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   30.0000,    3.0000,  -50.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -30.0000,   -3.0000,  -45.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -30.0000,   -1.5000,  -45.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -30.0000,    0.0000,  -45.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -30.0000,    1.5000,  -45.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -30.0000,    3.0000,  -45.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -20.0000,   -3.0000,  -45.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -20.0000,   -1.5000,  -45.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -20.0000,    0.0000,  -45.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -20.0000,    1.5000,  -45.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -20.0000,    3.0000,  -45.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -10.0000,   -3.0000,  -45.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -10.0000,   -1.5000,  -45.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -10.0000,    0.0000,  -45.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -10.0000,    1.5000,  -45.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -10.0000,    3.0000,  -45.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    0.0000,   -3.0000,  -45.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    0.0000,   -1.5000,  -45.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    0.0000,    0.0000,  -45.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    0.0000,    1.5000,  -45.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    0.0000,    3.0000,  -45.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   10.0000,   -3.0000,  -45.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   10.0000,   -1.5000,  -45.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   10.0000,    0.0000,  -45.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   10.0000,    1.5000,  -45.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   10.0000,    3.0000,  -45.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   20.0000,   -3.0000,  -45.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   20.0000,   -1.5000,  -45.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   20.0000,    0.0000,  -45.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   20.0000,    1.5000,  -45.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   20.0000,    3.0000,  -45.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   30.0000,   -3.0000,  -45.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   30.0000,   -1.5000,  -45.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   30.0000,    0.0000,  -45.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   30.0000,    1.5000,  -45.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   30.0000,    3.0000,  -45.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -30.0000,   -3.0000,  -40.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -30.0000,   -1.5000,  -40.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -30.0000,    0.0000,  -40.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -30.0000,    1.5000,  -40.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -30.0000,    3.0000,  -40.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -20.0000,   -3.0000,  -40.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -20.0000,   -1.5000,  -40.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -20.0000,    0.0000,  -40.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -20.0000,    1.5000,  -40.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -20.0000,    3.0000,  -40.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -10.0000,   -3.0000,  -40.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -10.0000,   -1.5000,  -40.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -10.0000,    0.0000,  -40.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -10.0000,    1.5000,  -40.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -10.0000,    3.0000,  -40.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    0.0000,   -3.0000,  -40.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    0.0000,   -1.5000,  -40.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    0.0000,    0.0000,  -40.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    0.0000,    1.5000,  -40.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    0.0000,    3.0000,  -40.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   10.0000,   -3.0000,  -40.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   10.0000,   -1.5000,  -40.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   10.0000,    0.0000,  -40.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   10.0000,    1.5000,  -40.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   10.0000,    3.0000,  -40.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   20.0000,   -3.0000,  -40.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   20.0000,   -1.5000,  -40.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   20.0000,    0.0000,  -40.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   20.0000,    1.5000,  -40.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   20.0000,    3.0000,  -40.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   30.0000,   -3.0000,  -40.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   30.0000,   -1.5000,  -40.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   30.0000,    0.0000,  -40.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   30.0000,    1.5000,  -40.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   30.0000,    3.0000,  -40.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -30.0000,   -3.0000,  -35.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -30.0000,   -1.5000,  -35.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -30.0000,    0.0000,  -35.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -30.0000,    1.5000,  -35.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -30.0000,    3.0000,  -35.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -20.0000,   -3.0000,  -35.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -20.0000,   -1.5000,  -35.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -20.0000,    0.0000,  -35.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -20.0000,    1.5000,  -35.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -20.0000,    3.0000,  -35.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -10.0000,   -3.0000,  -35.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -10.0000,   -1.5000,  -35.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -10.0000,    0.0000,  -35.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -10.0000,    1.5000,  -35.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -10.0000,    3.0000,  -35.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    0.0000,   -3.0000,  -35.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    0.0000,   -1.5000,  -35.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    0.0000,    0.0000,  -35.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    0.0000,    1.5000,  -35.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    0.0000,    3.0000,  -35.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   10.0000,   -3.0000,  -35.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   10.0000,   -1.5000,  -35.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   10.0000,    0.0000,  -35.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   10.0000,    1.5000,  -35.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   10.0000,    3.0000,  -35.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   20.0000,   -3.0000,  -35.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   20.0000,   -1.5000,  -35.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   20.0000,    0.0000,  -35.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   20.0000,    1.5000,  -35.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   20.0000,    3.0000,  -35.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   30.0000,   -3.0000,  -35.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   30.0000,   -1.5000,  -35.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   30.0000,    0.0000,  -35.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   30.0000,    1.5000,  -35.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   30.0000,    3.0000,  -35.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -30.0000,   -3.0000,  -30.0000,  0.51366192E-04,  0.65005385E-03, -0.50569074E-03
  -30.0000,   -1.5000,  -30.0000,  0.26071189E-04,  0.74891196E-03, -0.25666608E-03
  -30.0000,    0.0000,  -30.0000,  0.00000000E+00,  0.78162519E-03, -0.00000000E+00
  -30.0000,    1.5000,  -30.0000, -0.26071189E-04,  0.74891196E-03,  0.25666608E-03
  -30.0000,    3.0000,  -30.0000, -0.51366192E-04,  0.65005385E-03,  0.50569074E-03
  -20.0000,   -3.0000,  -30.0000,  0.42734142E-04,  0.50098400E-03, -0.42070979E-03
  -20.0000,   -1.5000,  -30.0000,  0.21798596E-04,  0.59143864E-03, -0.21460318E-03
  -20.0000,    0.0000,  -30.0000,  0.00000000E+00,  0.62137570E-03, -0.00000000E+00
  -20.0000,    1.5000,  -30.0000, -0.21798596E-04,  0.59143864E-03,  0.21460318E-03
  -20.0000,    3.0000,  -30.0000, -0.42734142E-04,  0.50098400E-03,  0.42070979E-03
  -10.0000,   -3.0000,  -30.0000,  0.34924222E-04,  0.38053570E-03, -0.34382256E-03
  -10.0000,   -1.5000,  -30.0000,  0.17928167E-04,  0.46141897E-03, -0.17649952E-03
  -10.0000,    0.0000,  -30.0000,  0.00000000E+00,  0.48823849E-03, -0.00000000E+00
  -10.0000,    1.5000,  -30.0000, -0.17928167E-04,  0.46141897E-03,  0.17649952E-03
  -10.0000,    3.0000,  -30.0000, -0.34924222E-04,  0.38053570E-03,  0.34382256E-03
    0.0000,   -3.0000,  -30.0000,  0.28031263E-04,  0.28534246E-03, -0.27596264E-03
    0.0000,   -1.5000,  -30.0000,  0.14499834E-04,  0.35592100E-03, -0.14274821E-03
    0.0000,    0.0000,  -30.0000,  0.00000000E+00,  0.37940411E-03, -0.00000000E+00
    0.0000,    1.5000,  -30.0000, -0.14499834E-04,  0.35592100E-03,  0.14274821E-03
    0.0000,    3.0000,  -30.0000, -0.28031263E-04,  0.28534246E-03,  0.27596264E-03
   10.0000,   -3.0000,  -30.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   10.0000,   -1.5000,  -30.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   10.0000,    0.0000,  -30.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   10.0000,    1.5000,  -30.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   10.0000,    3.0000,  -30.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   20.0000,   -3.0000,  -30.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   20.0000,   -1.5000,  -30.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   20.0000,    0.0000,  -30.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   20.0000,    1.5000,  -30.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   20.0000,    3.0000,  -30.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   30.0000,   -3.0000,  -30.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   30.0000,   -1.5000,  -30.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   30.0000,    0.0000,  -30.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   30.0000,    1.5000,  -30.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   30.0000,    3.0000,  -30.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
  -30.0000,   -3.0000,  -25.0000,  0.10182702E-03,  0.18704802E-02, -0.10024683E-02
  -30.0000,   -1.5000,  -25.0000,  0.51440975E-04,  0.19974432E-02, -0.50642696E-03
  -30.0000,    0.0000,  -25.0000,  0.00000000E+00,  0.20405857E-02, -0.00000000E+00
  -30.0000,    1.5000,  -25.0000, -0.51440975E-04,  0.19974432E-02,  0.50642696E-03
  -30.0000,    3.0000,  -25.0000, -0.10182702E-03,  0.18704802E-02,  0.10024683E-02
  -20.0000,   -3.0000,  -25.0000,  0.90744279E-04,  0.15538185E-02, -0.89336078E-03
  -20.0000,   -1.5000,  -25.0000,  0.45767499E-04,  0.16747377E-02, -0.45057264E-03
  -20.0000,    0.0000,  -25.0000,  0.00000000E+00,  0.17154722E-02, -0.00000000E+00
  -20.0000,    1.5000,  -25.0000, -0.45767499E-04,  0.16747377E-02,  0.45057264E-03
  -20.0000,    3.0000,  -25.0000, -0.90744279E-04,  0.15538185E-02,  0.89336078E-03
  -10.0000,   -3.0000,  -25.0000,  0.80074706E-04,  0.12726068E-02, -0.78832079E-03
  -10.0000,   -1.5000,  -25.0000,  0.40371559E-04,  0.13886752E-02, -0.39745060E-03
  -10.0000,    0.0000,  -25.0000,  0.00000000E+00,  0.14274905E-02, -0.00000000E+00
  -10.0000,    1.5000,  -25.0000, -0.40371559E-04,  0.13886752E-02,  0.39745060E-03
  -10.0000,    3.0000,  -25.0000, -0.80074706E-04,  0.12726068E-02,  0.78832079E-03
    0.0000,   -3.0000,  -25.0000,  0.69787723E-04,  0.10266594E-02, -0.68704733E-03
    0.0000,   -1.5000,  -25.0000,  0.35219134E-04,  0.11378271E-02, -0.34672591E-03
    0.0000,    0.0000,  -25.0000,  0.00000000E+00,  0.11747995E-02, -0.00000000E+00
    0.0000,    1.5000,  -25.0000, -0.35219134E-04,  0.11378271E-02,  0.34672591E-03
    0.0000,    3.0000,  -25.0000, -0.69787723E-04,  0.10266594E-02,  0.68704733E-03
   10.0000,   -3.0000,  -25.0000,  0.59946325E-04,  0.81535975E-03, -0.59016057E-03
   10.0000,   -1.5000,  -25.0000,  0.30323293E-04,  0.92073455E-03, -0.29852726E-03
   10.0000,    0.0000,  -25.0000,  0.00000000E+00,  0.95565689E-03, -0.00000000E+00
   10.0000,    1.5000,  -25.0000, -0.30323293E-04,  0.92073455E-03,  0.29852726E-03
   10.0000,    3.0000,  -25.0000, -0.59946325E-04,  0.81535975E-03,  0.59016057E-03
   20.0000,   -3.0000,  -25.0000,  0.50669817E-04,  0.63739463E-03, -0.49883506E-03
   20.0000,   -1.5000,  -25.0000,  0.25726447E-04,  0.73564935E-03, -0.25327215E-03
   20.0000,    0.0000,  -25.0000,  0.00000000E+00,  0.76816118E-03, -0.00000000E+00
   20.0000,    1.5000,  -25.0000, -0.25726447E-04,  0.73564935E-03,  0.25327215E-03
   20.0000,    3.0000,  -25.0000, -0.50669817E-04,  0.63739463E-03,  0.49883506E-03
   30.0000,   -3.0000,  -25.0000,  0.42097257E-04,  0.49065429E-03, -0.41443978E-03
   30.0000,   -1.5000,  -25.0000,  0.21483275E-04,  0.58040349E-03, -0.21149890E-03
   30.0000,    0.0000,  -25.0000,  0.00000000E+00,  0.61010963E-03, -0.00000000E+00
   30.0000,    1.5000,  -25.0000, -0.21483275E-04,  0.58040349E-03,  0.21149890E-03
