x_cm,y_cm,z_cm,bx_T,by_T,bz_T
   -4.5000,    2.2500,  -28.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   -4.5000,    4.5000,  -28.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   -2.2500,   -4.5000,  -28.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   -2.2500,   -2.2500,  -28.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   -2.2500,    0.0000,  -28.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   -2.2500,    2.2500,  -28.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   -2.2500,    4.5000,  -28.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    0.0000,   -4.5000,  -28.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    0.0000,   -2.2500,  -28.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    0.0000,    0.0000,  -28.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    0.0000,    2.2500,  -28.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    0.0000,    4.5000,  -28.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    2.2500,   -4.5000,  -28.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    2.2500,   -2.2500,  -28.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    2.2500,    0.0000,  -28.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    2.2500,    2.2500,  -28.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    2.2500,    4.5000,  -28.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    4.5000,   -4.5000,  -28.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    4.5000,   -2.2500,  -28.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    4.5000,    0.0000,  -28.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    4.5000,    2.2500,  -28.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    4.5000,    4.5000,  -28.0000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   -4.5000,   -4.5000,  -24.5000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   -4.5000,   -2.2500,  -24.5000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   -4.5000,    0.0000,  -24.5000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   -4.5000,    2.2500,  -24.5000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   -4.5000,    4.5000,  -24.5000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   -2.2500,   -4.5000,  -24.5000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   -2.2500,   -2.2500,  -24.5000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   -2.2500,    0.0000,  -24.5000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   -2.2500,    2.2500,  -24.5000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   -2.2500,    4.5000,  -24.5000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    0.0000,   -4.5000,  -24.5000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    0.0000,   -2.2500,  -24.5000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    0.0000,    0.0000,  -24.5000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    0.0000,    2.2500,  -24.5000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    0.0000,    4.5000,  -24.5000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    2.2500,   -4.5000,  -24.5000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    2.2500,   -2.2500,  -24.5000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    2.2500,    0.0000,  -24.5000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    2.2500,    2.2500,  -24.5000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    2.2500,    4.5000,  -24.5000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    4.5000,   -4.5000,  -24.5000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    4.5000,   -2.2500,  -24.5000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    4.5000,    0.0000,  -24.5000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    4.5000,    2.2500,  -24.5000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
    4.5000,    4.5000,  -24.5000,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
   -4.5000,   -4.5000,  -21.0000, -0.16372398E-03, -0.17655471E-03,  0.25494603E-03
   -4.5000,   -2.2500,  -21.0000, -0.86945623E-04, -0.20609350E-03,  0.12878523E-03
   -4.5000,    0.0000,  -21.0000, -0.00000000E+00, -0.21634501E-03, -0.00000000E+00
   -4.5000,    2.2500,  -21.0000,  0.86945623E-04, -0.20609350E-03, -0.12878523E-03
   -4.5000,    4.5000,  -21.0000,  0.16372398E-03, -0.17655471E-03, -0.25494603E-03
   -2.2500,   -4.5000,  -21.0000, -0.20420446E-03, -0.98262142E-04,  0.13311093E-03
   -2.2500,   -2.2500,  -21.0000, -0.10804942E-03, -0.11155045E-03,  0.66974884E-04
   -2.2500,    0.0000,  -21.0000, -0.00000000E+00, -0.11610542E-03, -0.00000000E+00
   -2.2500,    2.2500,  -21.0000,  0.10804942E-03, -0.11155045E-03, -0.66974884E-04
   -2.2500,    4.5000,  -21.0000,  0.20420446E-03, -0.98262142E-04, -0.13311093E-03
    0.0000,   -4.5000,  -21.0000, -0.22315150E-03, -0.65457388E-05,  0.26791749E-05
    0.0000,   -2.2500,  -21.0000, -0.11788038E-03, -0.17586619E-05,  0.34134886E-06
    0.0000,    0.0000,  -21.0000, -0.00000000E+00,  0.00000000E+00, -0.00000000E+00
    0.0000,    2.2500,  -21.0000,  0.11788038E-03, -0.17586619E-05, -0.34134886E-06
    0.0000,    4.5000,  -21.0000,  0.22315150E-03, -0.65457388E-05, -0.26791749E-05
    2.2500,   -4.5000,  -21.0000, -0.21768707E-03,  0.88329455E-04, -0.13177994E-03
    2.2500,   -2.2500,  -21.0000, -0.11498629E-03,  0.11148526E-03, -0.68331676E-04
    2.2500,    0.0000,  -21.0000, -0.00000000E+00,  0.11965534E-03, -0.00000000E+00
    2.2500,    2.2500,  -21.0000,  0.11498629E-03,  0.11148526E-03,  0.68331676E-04
    2.2500,    4.5000,  -21.0000,  0.21768707E-03,  0.88329455E-04,  0.13177994E-03
    4.5000,   -4.5000,  -21.0000, -0.18834243E-03,  0.17551170E-03, -0.26538744E-03
    4.5000,   -2.2500,  -21.0000, -0.99645974E-04,  0.21579803E-03, -0.13610564E-03
    4.5000,    0.0000,  -21.0000, -0.00000000E+00,  0.22995799E-03, -0.00000000E+00
    4.5000,    2.2500,  -21.0000,  0.99645974E-04,  0.21579803E-03,  0.13610564E-03
    4.5000,    4.5000,  -21.0000,  0.18834243E-03,  0.17551170E-03,  0.26538744E-03
   -4.5000,   -4.5000,  -17.5000, -0.39031302E-03, -0.41922133E-03,  0.42634540E-03
   -4.5000,   -2.2500,  -17.5000, -0.20332661E-03, -0.46690091E-03,  0.22091238E-03
   -4.5000,    0.0000,  -17.5000, -0.00000000E+00, -0.48397414E-03, -0.00000000E+00
   -4.5000,    2.2500,  -17.5000,  0.20332661E-03, -0.46690091E-03, -0.22091238E-03
   -4.5000,    4.5000,  -17.5000,  0.39031302E-03, -0.41922133E-03, -0.42634540E-03
   -2.2500,   -4.5000,  -17.5000, -0.46277151E-03, -0.22878350E-03,  0.22841099E-03
   -2.2500,   -2.2500,  -17.5000, -0.24171268E-03, -0.24947036E-03,  0.11765865E-03
   -2.2500,    0.0000,  -17.5000, -0.00000000E+00, -0.25684543E-03, -0.00000000E+00
   -2.2500,    2.2500,  -17.5000,  0.24171268E-03, -0.24947036E-03, -0.11765865E-03
   -2.2500,    4.5000,  -17.5000,  0.46277151E-03, -0.22878350E-03, -0.22841099E-03
    0.0000,   -4.5000,  -17.5000, -0.49913577E-03, -0.14689976E-04,  0.46714876E-05
    0.0000,   -2.2500,  -17.5000, -0.26076849E-03, -0.38935796E-05,  0.60529591E-06
    0.0000,    0.0000,  -17.5000, -0.00000000E+00,  0.00000000E+00, -0.00000000E+00
    0.0000,    2.2500,  -17.5000,  0.26076849E-03, -0.38935796E-05, -0.60529591E-06
    0.0000,    4.5000,  -17.5000,  0.49913577E-03, -0.14689976E-04, -0.46714876E-05
    2.2500,   -4.5000,  -17.5000, -0.49285893E-03,  0.20654219E-03, -0.22610373E-03
    2.2500,   -2.2500,  -17.5000, -0.25711013E-03,  0.24935245E-03, -0.12005135E-03
    2.2500,    0.0000,  -17.5000, -0.00000000E+00,  0.26469154E-03, -0.00000000E+00
    2.2500,    2.2500,  -17.5000,  0.25711013E-03,  0.24935245E-03,  0.12005135E-03
    2.2500,    4.5000,  -17.5000,  0.49285893E-03,  0.20654219E-03,  0.22610373E-03
    4.5000,   -4.5000,  -17.5000, -0.44624304E-03,  0.41733473E-03, -0.44411999E-03
    4.5000,   -2.2500,  -17.5000, -0.23199909E-03,  0.48872953E-03, -0.23360233E-03
    4.5000,    0.0000,  -17.5000, -0.00000000E+00,  0.51429740E-03, -0.00000000E+00
    4.5000,    2.2500,  -17.5000,  0.23199909E-03,  0.48872953E-03,  0.23360233E-03
    4.5000,    4.5000,  -17.5000,  0.44624304E-03,  0.41733473E-03,  0.44411999E-03
   -4.5000,   -4.5000,  -14.0000, -0.75373409E-03, -0.81094107E-03,  0.77747576E-03
   -4.5000,   -2.2500,  -14.0000, -0.39534912E-03, -0.92294325E-03,  0.41140808E-03
   -4.5000,    0.0000,  -14.0000, -0.00000000E+00, -0.96311767E-03, -0.00000000E+00
   -4.5000,    2.2500,  -14.0000,  0.39534912E-03, -0.92294325E-03, -0.41140808E-03
   -4.5000,    4.5000,  -14.0000,  0.75373409E-03, -0.81094107E-03, -0.77747576E-03
   -2.2500,   -4.5000,  -14.0000, -0.91460606E-03, -0.44577807E-03,  0.42548097E-03
   -2.2500,   -2.2500,  -14.0000, -0.48091102E-03, -0.49643298E-03,  0.22360403E-03
   -2.2500,    0.0000,  -14.0000, -0.00000000E+00, -0.51450076E-03, -0.00000000E+00
   -2.2500,    2.2500,  -14.0000,  0.48091102E-03, -0.49643298E-03, -0.22360403E-03
   -2.2500,    4.5000,  -14.0000,  0.91460606E-03, -0.44577807E-03, -0.42548097E-03
    0.0000,   -4.5000,  -14.0000, -0.99334812E-03, -0.29145807E-04,  0.88144978E-05
    0.0000,   -2.2500,  -14.0000, -0.52236343E-03, -0.77948759E-05,  0.11596592E-05
    0.0000,    0.0000,  -14.0000, -0.00000000E+00,  0.00000000E+00, -0.00000000E+00
    0.0000,    2.2500,  -14.0000,  0.52236343E-03, -0.77948759E-05, -0.11596592E-05
    0.0000,    4.5000,  -14.0000,  0.99334812E-03, -0.29145807E-04, -0.88144978E-05
    2.2500,   -4.5000,  -14.0000, -0.97452463E-03,  0.40158483E-03, -0.42115085E-03
    2.2500,   -2.2500,  -14.0000, -0.51168379E-03,  0.49616182E-03, -0.22816553E-03
    2.2500,    0.0000,  -14.0000, -0.00000000E+00,  0.53022609E-03, -0.00000000E+00
    2.2500,    2.2500,  -14.0000,  0.51168379E-03,  0.49616182E-03,  0.22816553E-03
    2.2500,    4.5000,  -14.0000,  0.97452463E-03,  0.40158483E-03,  0.42115085E-03
    4.5000,   -4.5000,  -14.0000, -0.86380949E-03,  0.80660252E-03, -0.81026562E-03
    4.5000,   -2.2500,  -14.0000, -0.45201378E-03,  0.96618744E-03, -0.43522374E-03
    4.5000,    0.0000,  -14.0000, -0.00000000E+00,  0.10235786E-02, -0.00000000E+00
    4.5000,    2.2500,  -14.0000,  0.45201378E-03,  0.96618744E-03,  0.43522374E-03
    4.5000,    4.5000,  -14.0000,  0.86380949E-03,  0.80660252E-03,  0.81026562E-03
   -4.5000,   -4.5000,  -10.5000, -0.14255381E-02, -0.15389439E-02,  0.16164545E-02
   -4.5000,   -2.2500,  -10.5000, -0.75779186E-03, -0.18246932E-02,  0.86941645E-03
   -4.5000,    0.0000,  -10.5000, -0.00000000E+00, -0.19273736E-02, -0.00000000E+00
   -4.5000,    2.2500,  -10.5000,  0.75779186E-03, -0.18246932E-02, -0.86941645E-03
   -4.5000,    4.5000,  -10.5000,  0.14255381E-02, -0.15389439E-02, -0.16164545E-02
   -2.2500,   -4.5000,  -10.5000, -0.18075901E-02, -0.85794194E-03,  0.89934784E-03
   -2.2500,   -2.2500,  -10.5000, -0.96209074E-03, -0.99345314E-03,  0.47919337E-03
   -2.2500,    0.0000,  -10.5000, -0.00000000E+00, -0.10415705E-02, -0.00000000E+00
   -2.2500,    2.2500,  -10.5000,  0.96209074E-03, -0.99345314E-03, -0.47919337E-03
   -2.2500,    4.5000,  -10.5000,  0.18075901E-02, -0.85794194E-03, -0.89934784E-03
    0.0000,   -4.5000,  -10.5000, -0.19880911E-02, -0.58041101E-04,  0.18810581E-04
    0.0000,   -2.2500,  -10.5000, -0.10575026E-02, -0.15764841E-04,  0.24980475E-05
    0.0000,    0.0000,  -10.5000, -0.00000000E+00,  0.00000000E+00, -0.00000000E+00
    0.0000,    2.2500,  -10.5000,  0.10575026E-02, -0.15764841E-04, -0.24980475E-05
    0.0000,    4.5000,  -10.5000,  0.19880911E-02, -0.58041101E-04, -0.18810581E-04
    2.2500,   -4.5000,  -10.5000, -0.19276869E-02,  0.76970936E-03, -0.89013818E-03
    2.2500,   -2.2500,  -10.5000, -0.10241464E-02,  0.99278404E-03, -0.48898993E-03
    2.2500,    0.0000,  -10.5000, -0.00000000E+00,  0.10734347E-02, -0.00000000E+00
    2.2500,    2.2500,  -10.5000,  0.10241464E-02,  0.99278404E-03,  0.48898993E-03
    2.2500,    4.5000,  -10.5000,  0.19276869E-02,  0.76970936E-03,  0.89013818E-03
    4.5000,   -4.5000,  -10.5000, -0.16416441E-02,  0.15282383E-02, -0.16854366E-02
    4.5000,   -2.2500,  -10.5000, -0.86985945E-03,  0.19105839E-02, -0.92006957E-03
    4.5000,    0.0000,  -10.5000, -0.00000000E+00,  0.20488086E-02, -0.00000000E+00
    4.5000,    2.2500,  -10.5000,  0.86985945E-03,  0.19105839E-02,  0.92006957E-03
    4.5000,    4.5000,  -10.5000,  0.16416441E-02,  0.15282383E-02,  0.16854366E-02
   -4.5000,   -4.5000,   -7.0000, -0.28513688E-02, -0.30908005E-02,  0.37114270E-02
   -4.5000,   -2.2500,   -7.0000, -0.15426674E-02, -0.38297026E-02,  0.20159923E-02
   -4.5000,    0.0000,   -7.0000, -0.00000000E+00, -0.40914675E-02, -0.00000000E+00
   -4.5000,    2.2500,   -7.0000,  0.15426674E-02, -0.38297026E-02, -0.20159923E-02
   -4.5000,    4.5000,   -7.0000,  0.28513688E-02, -0.30908005E-02, -0.37114270E-02
   -2.2500,   -4.5000,   -7.0000, -0.37927006E-02, -0.17543931E-02,  0.20858624E-02
   -2.2500,   -2.2500,   -7.0000, -0.20424972E-02, -0.21096303E-02,  0.11140160E-02
   -2.2500,    0.0000,   -7.0000, -0.00000000E+00, -0.22324008E-02, -0.00000000E+00
   -2.2500,    2.2500,   -7.0000,  0.20424972E-02, -0.21096303E-02, -0.11140160E-02
   -2.2500,    4.5000,   -7.0000,  0.37927006E-02, -0.17543931E-02, -0.20858624E-02
    0.0000,   -4.5000,   -7.0000, -0.42208835E-02, -0.12294925E-03,  0.43855837E-04
    0.0000,   -2.2500,   -7.0000, -0.22665736E-02, -0.33768629E-04,  0.58040524E-05
    0.0000,    0.0000,   -7.0000, -0.00000000E+00,  0.00000000E+00, -0.00000000E+00
    0.0000,    2.2500,   -7.0000,  0.22665736E-02, -0.33768629E-04, -0.58040524E-05
    0.0000,    4.5000,   -7.0000,  0.42208835E-02, -0.12294925E-03, -0.43855837E-04
    2.2500,   -4.5000,   -7.0000, -0.40482993E-02,  0.15671400E-02, -0.20643639E-02
    2.2500,   -2.2500,   -7.0000, -0.21751466E-02,  0.21080136E-02, -0.11368028E-02
    2.2500,    0.0000,   -7.0000, -0.00000000E+00,  0.23007464E-02, -0.00000000E+00
    2.2500,    2.2500,   -7.0000,  0.21751466E-02,  0.21080136E-02,  0.11368028E-02
    2.2500,    4.5000,   -7.0000,  0.40482993E-02,  0.15671400E-02,  0.20643639E-02
    4.5000,   -4.5000,   -7.0000, -0.33043649E-02,  0.30649332E-02, -0.38731086E-02
    4.5000,   -2.2500,   -7.0000, -0.17788657E-02,  0.40112973E-02, -0.21342340E-02
    4.5000,    0.0000,   -7.0000, -0.00000000E+00,  0.43502996E-02, -0.00000000E+00
    4.5000,    2.2500,   -7.0000,  0.17788657E-02,  0.40112973E-02,  0.21342340E-02
    4.5000,    4.5000,   -7.0000,  0.33043649E-02,  0.30649332E-02,  0.38731086E-02
   -4.5000,   -4.5000,   -3.5000, -0.62624271E-02, -0.68089141E-02,  0.91353521E-02
   -4.5000,   -2.2500,   -3.5000, -0.34806978E-02, -0.86324580E-02,  0.48254365E-02
   -4.5000,    0.0000,   -3.5000, -0.00000000E+00, -0.92150759E-02, -0.00000000E+00
   -4.5000,    2.2500,   -3.5000,  0.34806978E-02, -0.86324580E-02, -0.48254365E-02
   -4.5000,    4.5000,   -3.5000,  0.62624271E-02, -0.68089141E-02, -0.91353521E-02
   -2.2500,   -4.5000,   -3.5000, -0.85504435E-02, -0.39631808E-02,  0.49917799E-02
   -2.2500,   -2.2500,   -3.5000, -0.46071593E-02, -0.47578762E-02,  0.25742079E-02
   -2.2500,    0.0000,   -3.5000, -0.00000000E+00, -0.50020976E-02, -0.00000000E+00
   -2.2500,    2.2500,   -3.5000,  0.46071593E-02, -0.47578762E-02, -0.25742079E-02
   -2.2500,    4.5000,   -3.5000,  0.85504435E-02, -0.39631808E-02, -0.49917799E-02
    0.0000,   -4.5000,   -3.5000, -0.95071130E-02, -0.27950804E-03,  0.10316471E-03
    0.0000,   -2.2500,   -3.5000, -0.50786307E-02, -0.75750011E-04,  0.13195419E-04
    0.0000,    0.0000,   -3.5000, -0.00000000E+00,  0.00000000E+00, -0.00000000E+00
    0.0000,    2.2500,   -3.5000,  0.50786307E-02, -0.75750011E-04, -0.13195419E-04
    0.0000,    4.5000,   -3.5000,  0.95071130E-02, -0.27950804E-03, -0.10316471E-03
    2.2500,   -4.5000,   -3.5000, -0.91282531E-02,  0.35384373E-02, -0.49405973E-02
    2.2500,   -2.2500,   -3.5000, -0.49054609E-02,  0.47547440E-02, -0.26265898E-02
    2.2500,    0.0000,   -3.5000, -0.00000000E+00,  0.51551638E-02, -0.00000000E+00
    2.2500,    2.2500,   -3.5000,  0.49054609E-02,  0.47547440E-02,  0.26265898E-02
    2.2500,    4.5000,   -3.5000,  0.91282531E-02,  0.35384373E-02,  0.49405973E-02
    4.5000,   -4.5000,   -3.5000, -0.73052849E-02,  0.67587979E-02, -0.95352182E-02
    4.5000,   -2.2500,   -3.5000, -0.40209203E-02,  0.90462386E-02, -0.51069407E-02
    4.5000,    0.0000,   -3.5000, -0.00000000E+00,  0.97991501E-02, -0.00000000E+00
    4.5000,    2.2500,   -3.5000,  0.40209203E-02,  0.90462386E-02,  0.51069407E-02
    4.5000,    4.5000,   -3.5000,  0.73052849E-02,  0.67587979E-02,  0.95352182E-02
   -4.5000,   -4.5000,    0.0000, -0.16630100E-01, -0.17885187E-01,  0.21173489E-01
   -4.5000,   -2.2500,    0.0000, -0.89353026E-02, -0.19981568E-01,  0.98845153E-02
   -4.5000,    0.0000,    0.0000, -0.00000000E+00, -0.20469979E-01, -0.00000000E+00
   -4.5000,    2.2500,    0.0000,  0.89353026E-02, -0.19981568E-01, -0.98845153E-02
   -4.5000,    4.5000,    0.0000,  0.16630100E-01, -0.17885187E-01, -0.21173489E-01
   -2.2500,   -4.5000,    0.0000, -0.19815182E-01, -0.10036490E-01,  0.10204998E-01
   -2.2500,   -2.2500,    0.0000, -0.10248476E-01, -0.10572019E-01,  0.47360764E-02
   -2.2500,    0.0000,    0.0000, -0.00000000E+00, -0.10662413E-01, -0.00000000E+00
   -2.2500,    2.2500,    0.0000,  0.10248476E-01, -0.10572019E-01, -0.47360764E-02
   -2.2500,    4.5000,    0.0000,  0.19815182E-01, -0.10036490E-01, -0.10204998E-01
    0.0000,   -4.5000,    0.0000, -0.21110551E-01, -0.63188634E-03,  0.19455339E-03
    0.0000,   -2.2500,    0.0000, -0.10824999E-01, -0.16204275E-03,  0.23319155E-04
    0.0000,    0.0000,    0.0000, -0.00000000E+00,  0.00000000E+00, -0.00000000E+00
    0.0000,    2.2500,    0.0000,  0.10824999E-01, -0.16204275E-03, -0.23319155E-04
    0.0000,    4.5000,    0.0000,  0.21110551E-01, -0.63188634E-03, -0.19455339E-03
    2.2500,   -4.5000,    0.0000, -0.21091983E-01,  0.90848605E-02, -0.10106388E-01
    2.2500,   -2.2500,    0.0000, -0.10893390E-01,  0.10569848E-01, -0.48306864E-02
    2.2500,    0.0000,    0.0000, -0.00000000E+00,  0.10987584E-01, -0.00000000E+00
    2.2500,    2.2500,    0.0000,  0.10893390E-01,  0.10569848E-01,  0.48306864E-02
    2.2500,    4.5000,    0.0000,  0.21091983E-01,  0.90848605E-02,  0.10106388E-01
    4.5000,   -4.5000,    0.0000, -0.19105534E-01,  0.17850447E-01, -0.21994370E-01
    4.5000,   -2.2500,    0.0000, -0.10186048E-01,  0.20925598E-01, -0.10426871E-01
    4.5000,    0.0000,    0.0000, -0.00000000E+00,  0.21751122E-01, -0.00000000E+00
    4.5000,    2.2500,    0.0000,  0.10186048E-01,  0.20925598E-01,  0.10426871E-01
    4.5000,    4.5000,    0.0000,  0.19105534E-01,  0.17850447E-01,  0.21994370E-01
   -4.5000,   -4.5000,    3.5000, -0.39672042E-01, -0.41940531E-01,  0.20034933E-01
   -4.5000,   -2.2500,    3.5000, -0.19031164E-01, -0.37597415E-01,  0.92229430E-02
   -4.5000,    0.0000,    3.5000, -0.00000000E+00, -0.36396879E-01, -0.00000000E+00
   -4.5000,    2.2500,    3.5000,  0.19031164E-01, -0.37597415E-01, -0.92229430E-02
   -4.5000,    4.5000,    3.5000,  0.39672042E-01, -0.41940531E-01, -0.20034933E-01
